src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_iat_min,tot_fwd_pkts,fwd_seg_size_min,target,
192.168.1.237,192.168.40.20,5149,1883,6,60.79673767,0,1,20,0,
192.168.1.238,192.168.40.20,8206,1883,6,59.12780762,0,1,20,0,
192.168.1.9,192.168.40.20,43812,1883,6,38.38539124,0,1,20,0,
192.168.1.143,192.168.40.20,18762,1883,6,30.04074097,0,1,20,0,
192.168.1.29,192.168.40.20,43916,1883,6,31.47125244,0,1,20,0,
192.168.1.177,192.168.40.20,7367,1883,6,29.32548523,0,1,20,0,
192.168.1.204,192.168.40.20,35464,1883,6,44.82269287,0,1,20,0,
192.168.1.12,192.168.40.20,12498,1883,6,55.31311035,0,1,20,0,
192.168.1.105,192.168.40.20,58928,1883,6,101.3278961,0,1,20,0,
192.168.1.60,192.168.40.20,12506,1883,6,54.35943604,0,1,20,0,
192.168.1.68,192.168.40.20,1176,1883,6,61.98883057,0,1,20,0,
192.168.1.31,192.168.40.20,49436,1883,6,57.45887756,0,1,20,0,
192.168.1.12,192.168.40.20,6578,1883,6,45.53794861,0,1,20,0,
192.168.1.107,192.168.40.20,40676,1883,6,52.92892456,0,1,20,0,
192.168.1.97,192.168.40.20,29663,1883,6,46.49162292,0,1,20,0,
192.168.1.136,192.168.40.20,32488,1883,6,39.33906555,0,1,20,0,
192.168.1.223,192.168.40.20,2287,1883,6,43.63059998,0,1,20,0,
192.168.1.176,192.168.40.20,37928,1883,6,40.29273987,0,1,20,0,
192.168.1.87,192.168.40.20,36539,1883,6,39.10064697,0,1,20,0,
192.168.1.55,192.168.40.20,35698,1883,6,60.79673767,0,1,20,0,
192.168.1.99,192.168.40.20,42575,1883,6,37.6701355,0,1,20,0,
192.168.1.54,192.168.40.20,24680,1883,6,71.28715515,0,1,20,0,
192.168.1.5,192.168.40.20,39457,1883,6,46.01478577,0,1,20,0,
192.168.1.111,192.168.40.20,2325,1883,6,40.05432129,0,1,20,0,
192.168.1.14,192.168.40.20,39166,1883,6,53.40576172,0,1,20,0,
192.168.1.132,192.168.40.20,28025,1883,6,44.34585571,0,1,20,0,
192.168.1.76,192.168.40.20,11025,1883,6,46.7300415,0,1,20,0,
192.168.1.170,192.168.40.20,44342,1883,6,54.12101746,0,1,20,0,
192.168.1.69,192.168.40.20,10731,1883,6,42.2000885,0,1,20,0,
192.168.1.201,192.168.40.20,36545,1883,6,40.29273987,0,1,20,0,
192.168.1.49,192.168.40.20,55163,1883,6,68.66455078,0,1,20,0,
192.168.1.151,192.168.40.20,57185,1883,6,27.17971802,0,1,20,0,
192.168.1.111,192.168.40.20,34526,1883,6,37.90855408,0,1,20,0,
192.168.1.16,192.168.40.20,54305,1883,6,46.01478577,0,1,20,0,
192.168.1.111,192.168.40.20,52450,1883,6,43.15376282,0,1,20,0,
192.168.1.82,192.168.40.20,34835,1883,6,50.78315735,0,1,20,0,
192.168.1.15,192.168.40.20,37726,1883,6,43.15376282,0,1,20,0,
192.168.1.112,192.168.40.20,58540,1883,6,49.59106445,0,1,20,0,
192.168.1.199,192.168.40.20,34970,1883,6,44.58427429,0,1,20,0,
192.168.1.28,192.168.40.20,13553,1883,6,68.66455078,0,1,20,0,
192.168.1.109,192.168.40.20,43950,1883,6,115.8714294,0,1,20,0,
192.168.1.202,192.168.40.20,35781,1883,6,47.9221344,0,1,20,0,
192.168.1.75,192.168.40.20,969,1883,6,42.2000885,0,1,20,0,
192.168.1.118,192.168.40.20,3812,1883,6,33.37860107,0,1,20,0,
192.168.1.179,192.168.40.20,33426,1883,6,44.82269287,0,1,20,0,
192.168.1.248,192.168.40.20,37553,1883,6,52.21366882,0,1,20,0,
192.168.1.234,192.168.40.20,34140,1883,6,36.71646118,0,1,20,0,
192.168.1.35,192.168.40.20,45192,1883,6,65.32669067,0,1,20,0,
192.168.1.81,192.168.40.20,28945,1883,6,40.53115845,0,1,20,0,
192.168.1.174,192.168.40.20,59916,1883,6,42.43850708,0,1,20,0,
192.168.1.23,192.168.40.20,48462,1883,6,93.93692017,0,1,20,0,
192.168.1.122,192.168.40.20,32385,1883,6,64.37301636,0,1,20,0,
192.168.1.89,192.168.40.20,48440,1883,6,56.98204041,0,1,20,0,
192.168.1.246,192.168.40.20,12648,1883,6,45.06111145,0,1,20,0,
192.168.1.0,192.168.40.20,42008,1883,6,46.25320435,0,1,20,0,
192.168.1.196,192.168.40.20,57001,1883,6,46.96846008,0,1,20,0,
192.168.1.119,192.168.40.20,6087,1883,6,50.78315735,0,1,20,0,
192.168.1.136,192.168.40.20,65007,1883,6,63.18092346,0,1,20,0,
192.168.1.207,192.168.40.20,64713,1883,6,48.39897156,0,1,20,0,
192.168.1.188,192.168.40.20,48982,1883,6,52.92892456,0,1,20,0,
192.168.1.242,192.168.40.20,23806,1883,6,71.52557373,0,1,20,0,
192.168.1.23,192.168.40.20,55376,1883,6,68.90296936,0,1,20,0,
192.168.1.33,192.168.40.20,36091,1883,6,59.12780762,0,1,20,0,
192.168.1.245,192.168.40.20,6149,1883,6,58.1741333,0,1,20,0,
192.168.1.164,192.168.40.20,21998,1883,6,47.9221344,0,1,20,0,
192.168.1.147,192.168.40.20,40795,1883,6,48.39897156,0,1,20,0,
192.168.1.88,192.168.40.20,28641,1883,6,69.14138794,0,1,20,0,
192.168.1.32,192.168.40.20,45991,1883,6,74.86343384,0,1,20,0,
192.168.1.182,192.168.40.20,44509,1883,6,37.19329834,0,1,20,0,
192.168.1.178,192.168.40.20,17064,1883,6,58.65097046,0,1,20,0,
192.168.1.148,192.168.40.20,27686,1883,6,72.95608521,0,1,20,0,
192.168.1.184,192.168.40.20,449,1883,6,56.74362183,0,1,20,0,
192.168.1.163,192.168.40.20,8445,1883,6,72.47924805,0,1,20,0,
192.168.1.88,192.168.40.20,59631,1883,6,56.50520325,0,1,20,0,
192.168.1.214,192.168.40.20,27722,1883,6,54.35943604,0,1,20,0,
192.168.1.46,192.168.40.20,9742,1883,6,54.83627319,0,1,20,0,
192.168.1.241,192.168.40.20,30475,1883,6,48.16055298,0,1,20,0,
192.168.1.214,192.168.40.20,51688,1883,6,54.83627319,0,1,20,0,
192.168.1.95,192.168.40.20,38527,1883,6,56.50520325,0,1,20,0,
192.168.1.227,192.168.40.20,39765,1883,6,56.02836609,0,1,20,0,
192.168.1.125,192.168.40.20,24413,1883,6,79.63180542,0,1,20,0,
192.168.1.47,192.168.40.20,1867,1883,6,119.2092896,0,1,20,0,
192.168.1.62,192.168.40.20,9178,1883,6,136.3754272,0,1,20,0,
192.168.1.45,192.168.40.20,10483,1883,6,153.3031464,0,1,20,0,
192.168.1.245,192.168.40.20,55032,1883,6,168.800354,0,1,20,0,
192.168.1.210,192.168.40.20,7169,1883,6,187.3970032,0,1,20,0,
192.168.1.117,192.168.40.20,2013,1883,6,202.6557922,0,1,20,0,
192.168.1.197,192.168.40.20,10769,1883,6,217.4377441,0,1,20,0,
192.168.1.144,192.168.40.20,30705,1883,6,8.583068848,0,1,20,0,
192.168.1.93,192.168.40.20,35293,1883,6,25.74920654,0,1,20,0,
192.168.1.227,192.168.40.20,6330,1883,6,40.29273987,0,1,20,0,
192.168.1.91,192.168.40.20,16612,1883,6,55.31311035,0,1,20,0,
192.168.1.89,192.168.40.20,49064,1883,6,70.09506226,0,1,20,0,
192.168.1.145,192.168.40.20,4365,1883,6,62.7040863,0,1,20,0,
192.168.1.97,192.168.40.20,11443,1883,6,114.6793365,0,1,20,0,
192.168.1.18,192.168.40.20,27703,1883,6,152.8263092,0,1,20,0,
192.168.1.138,192.168.40.20,58389,1883,6,179.2907715,0,1,20,0,
192.168.1.17,192.168.40.20,9885,1883,6,202.4173737,0,1,20,0,
192.168.1.7,192.168.40.20,24,1883,6,230.7891846,0,1,20,0,
192.168.1.246,192.168.40.20,12555,1883,6,256.5383911,0,1,20,0,
192.168.1.213,192.168.40.20,21913,1883,6,279.6649933,0,1,20,0,
192.168.1.177,192.168.40.20,60749,1883,6,29.56390381,0,1,20,0,
192.168.1.32,192.168.40.20,27780,1883,6,57.22045898,0,1,20,0,
192.168.1.92,192.168.40.20,38446,1883,6,79.39338684,0,1,20,0,
192.168.1.116,192.168.40.20,40812,1883,6,104.1889191,0,1,20,0,
192.168.1.126,192.168.40.20,33530,1883,6,127.0771027,0,1,20,0,
192.168.1.106,192.168.40.20,37031,1883,6,149.9652863,0,1,20,0,
192.168.1.152,192.168.40.20,8554,1883,6,171.8997955,0,1,20,0,
192.168.1.196,192.168.40.20,38156,1883,6,195.7416534,0,1,20,0,
192.168.1.163,192.168.40.20,56625,1883,6,17.40455627,0,1,20,0,
192.168.1.31,192.168.40.20,57552,1883,6,44.10743713,0,1,20,0,
192.168.40.74,192.168.40.20,55453,1883,6,44974.56551,0,6,20,0,
192.168.1.222,192.168.40.20,59624,1883,6,96.79794312,0,1,20,0,
192.168.1.205,192.168.40.20,3997,1883,6,119.4477081,0,1,20,0,
192.168.1.143,192.168.40.20,49451,1883,6,143.0511475,0,1,20,0,
192.168.1.74,192.168.40.20,23456,1883,6,166.1777496,0,1,20,0,
192.168.1.95,192.168.40.20,33726,1883,6,188.1122589,0,1,20,0,
192.168.1.245,192.168.40.20,23754,1883,6,13.35144043,0,1,20,0,
192.168.1.22,192.168.40.20,5046,1883,6,37.43171692,0,1,20,0,
192.168.1.2,192.168.40.20,22058,1883,6,60.31990051,0,1,20,0,
192.168.1.143,192.168.40.20,53621,1883,6,82.49282837,0,1,20,0,
192.168.40.20,192.168.1.105,1883,13284,6,0,0,1,20,0,
192.168.1.17,192.168.40.20,52400,1883,6,89.88380432,0,1,20,0,
192.168.1.111,192.168.40.20,63283,1883,6,135.4217529,0,1,20,0,
192.168.1.212,192.168.40.20,2351,1883,6,15.02037048,0,1,20,0,
192.168.1.74,192.168.40.20,40821,1883,6,0,0,1,20,0,
192.168.40.20,192.168.1.136,1883,45619,6,0,0,1,20,0,
192.168.1.97,192.168.40.20,59091,1883,6,34.09385681,0,1,20,0,
192.168.1.233,192.168.40.20,47063,1883,6,67.47245789,0,1,20,0,
192.168.1.43,192.168.40.20,11605,1883,6,111.1030579,0,1,20,0,
192.168.1.75,192.168.40.20,41453,1883,6,129.9381256,0,1,20,0,
192.168.1.190,192.168.40.20,51905,1883,6,147.1042633,0,1,20,0,
192.168.1.137,192.168.40.20,27502,1883,6,162.1246338,0,1,20,0,
192.168.1.231,192.168.40.20,58678,1883,6,180.4828644,0,1,20,0,
192.168.1.182,192.168.40.20,29689,1883,6,0,0,1,20,0,
192.168.1.41,192.168.40.20,23173,1883,6,50.30632019,0,1,20,0,
192.168.1.23,192.168.40.20,44452,1883,6,50.78315735,0,1,20,0,
192.168.1.168,192.168.40.20,52772,1883,6,85.35385132,0,1,20,0,
192.168.1.224,192.168.40.20,6638,1883,6,142.8127289,0,1,20,0,
192.168.1.230,192.168.40.20,43362,1883,6,30.51757813,0,1,20,0,
192.168.1.91,192.168.40.20,62597,1883,6,65.08827209,0,1,20,0,
192.168.1.195,192.168.40.20,44485,1883,6,59.84306335,0,1,20,0,
192.168.1.33,192.168.40.20,11077,1883,6,67.71087646,0,1,20,0,
192.168.1.237,192.168.40.20,36897,1883,6,97.27478027,0,1,20,0,
192.168.1.233,192.168.40.20,20204,1883,6,61.98883057,0,1,20,0,
192.168.1.249,192.168.40.20,52906,1883,6,60.31990051,0,1,20,0,
192.168.1.144,192.168.40.20,62391,1883,6,50.06790161,0,1,20,0,
192.168.1.77,192.168.40.20,661,1883,6,48.87580872,0,1,20,0,
192.168.1.57,192.168.40.20,57453,1883,6,82.96966553,0,1,20,0,
192.168.1.105,192.168.40.20,60982,1883,6,58.88938904,0,1,20,0,
192.168.1.24,192.168.40.20,41290,1883,6,52.4520874,0,1,20,0,
192.168.1.154,192.168.40.20,43991,1883,6,55.55152893,0,1,20,0,
192.168.1.231,192.168.40.20,15475,1883,6,104.6657562,0,1,20,1,
192.168.1.72,192.168.40.20,28323,1883,6,21.6960907,0,1,20,1,
192.168.1.118,192.168.40.20,27457,1883,6,55.31311035,0,1,20,1,
192.168.1.193,192.168.40.20,20547,1883,6,54.83627319,0,1,20,1,
192.168.1.113,192.168.40.20,14496,1883,6,65.56510925,0,1,20,1,
192.168.1.121,192.168.40.20,37451,1883,6,45.53794861,0,1,20,1,
192.168.1.155,192.168.40.20,7898,1883,6,73.43292236,0,1,20,1,
192.168.1.65,192.168.40.20,15836,1883,6,143.5279846,0,1,20,1,
192.168.1.204,192.168.40.20,61257,1883,6,59.12780762,0,1,20,1,
192.168.1.237,192.168.40.20,30866,1883,6,71.52557373,0,1,20,1,
192.168.1.224,192.168.40.20,23858,1883,6,69.37980652,0,1,20,1,
192.168.1.121,192.168.40.20,64277,1883,6,56.50520325,0,1,20,1,
192.168.1.38,192.168.40.20,5702,1883,6,74.1481781,0,1,20,1,
192.168.1.168,192.168.40.20,3513,1883,6,66.75720215,0,1,20,1,
192.168.1.71,192.168.40.20,5373,1883,6,29.80232239,0,1,20,1,
192.168.1.89,192.168.40.20,18610,1883,6,59.3662262,0,1,20,1,
192.168.1.210,192.168.40.20,2911,1883,6,77.24761963,0,1,20,1,
192.168.1.179,192.168.40.20,30347,1883,6,49.59106445,0,1,20,1,
192.168.1.249,192.168.40.20,21476,1883,6,75.81710815,0,1,20,1,
192.168.1.192,192.168.40.20,17166,1883,6,54.83627319,0,1,20,1,
192.168.1.126,192.168.40.20,7883,1883,6,47.20687866,0,1,20,1,
192.168.1.74,192.168.40.20,60970,1883,6,55.07469177,0,1,20,1,
192.168.1.200,192.168.40.20,41514,1883,6,57.22045898,0,1,20,1,
192.168.1.145,192.168.40.20,20633,1883,6,61.98883057,0,1,20,1,
192.168.1.110,192.168.40.20,16649,1883,6,56.50520325,0,1,20,1,
192.168.1.197,192.168.40.20,43080,1883,6,49.35264587,0,1,20,1,
192.168.1.243,192.168.40.20,17588,1883,6,86.30752563,0,1,20,1,
192.168.1.83,192.168.40.20,57258,1883,6,55.07469177,0,1,20,1,
192.168.1.70,192.168.40.20,26378,1883,6,71.76399231,0,1,20,1,
192.168.1.177,192.168.40.20,12184,1883,6,70.09506226,0,1,20,1,
192.168.1.67,192.168.40.20,29397,1883,6,62.22724915,0,1,20,1,
192.168.1.127,192.168.40.20,8922,1883,6,71.28715515,0,1,20,1,
192.168.1.240,192.168.40.20,56252,1883,6,70.81031799,0,1,20,1,
192.168.1.81,192.168.40.20,31512,1883,6,8.344650269,0,1,20,1,
192.168.1.220,192.168.40.20,46988,1883,6,59.60464478,0,1,20,1,
192.168.1.212,192.168.40.20,25534,1883,6,64.84985352,0,1,20,1,
192.168.1.197,192.168.40.20,472,1883,6,44.82269287,0,1,20,1,
192.168.1.88,192.168.40.20,23275,1883,6,56.02836609,0,1,20,1,
192.168.1.88,192.168.40.20,62188,1883,6,60.31990051,0,1,20,1,
192.168.1.116,192.168.40.20,34031,1883,6,59.3662262,0,1,20,1,
192.168.1.130,192.168.40.20,4504,1883,6,75.10185242,0,1,20,1,
192.168.1.36,192.168.40.20,32970,1883,6,56.50520325,0,1,20,1,
192.168.1.184,192.168.40.20,52810,1883,6,64.61143494,0,1,20,1,
192.168.1.93,192.168.40.20,62387,1883,6,12.39776611,0,1,20,1,
192.168.1.149,192.168.40.20,11804,1883,6,26.2260437,0,1,20,1,
192.168.1.134,192.168.40.20,57800,1883,6,51.97525024,0,1,20,1,
192.168.1.201,192.168.40.20,50085,1883,6,15.25878906,0,1,20,1,
192.168.1.156,192.168.40.20,50944,1883,6,30.51757813,0,1,20,1,
192.168.1.187,192.168.40.20,52193,1883,6,32.66334534,0,1,20,1,
192.168.1.255,192.168.40.20,19861,1883,6,56.50520325,0,1,20,1,
192.168.1.27,192.168.40.20,29430,1883,6,55.31311035,0,1,20,1,
192.168.1.188,192.168.40.20,58798,1883,6,57.22045898,0,1,20,1,
192.168.1.5,192.168.40.20,351,1883,6,53.6441803,0,1,20,1,
192.168.1.42,192.168.40.20,30182,1883,6,51.49841309,0,1,20,1,
192.168.1.114,192.168.40.20,9751,1883,6,47.44529724,0,1,20,1,
192.168.1.208,192.168.40.20,38522,1883,6,55.55152893,0,1,20,1,
192.168.1.67,192.168.40.20,4209,1883,6,76.05552673,0,1,20,1,
192.168.1.205,192.168.40.20,42676,1883,6,21.45767212,0,1,20,1,
192.168.1.198,192.168.40.20,56279,1883,6,71.52557373,0,1,20,1,
192.168.1.116,192.168.40.20,28874,1883,6,54.12101746,0,1,20,1,
192.168.1.215,192.168.40.20,49954,1883,6,63.65776062,0,1,20,1,
192.168.1.51,192.168.40.20,53450,1883,6,55.55152893,0,1,20,1,
192.168.1.116,192.168.40.20,22514,1883,6,46.7300415,0,1,20,1,
192.168.1.225,192.168.40.20,23723,1883,6,54.12101746,0,1,20,1,
192.168.1.139,192.168.40.20,2730,1883,6,51.02157593,0,1,20,1,
192.168.1.123,192.168.40.20,45686,1883,6,40.05432129,0,1,20,1,
192.168.1.117,192.168.40.20,18216,1883,6,50.06790161,0,1,20,1,
192.168.1.110,192.168.40.20,11271,1883,6,75.81710815,0,1,20,1,
192.168.1.85,192.168.40.20,28995,1883,6,73.90975952,0,1,20,1,
192.168.1.248,192.168.40.20,40983,1883,6,55.78994751,0,1,20,1,
192.168.1.10,192.168.40.20,1659,1883,6,37.90855408,0,1,20,1,
192.168.1.49,192.168.40.20,49849,1883,6,66.99562073,0,1,20,1,
192.168.1.237,192.168.40.20,2292,1883,6,53.40576172,0,1,20,1,
192.168.1.68,192.168.40.20,15734,1883,6,49.35264587,0,1,20,1,
192.168.1.111,192.168.40.20,14595,1883,6,46.96846008,0,1,20,1,
192.168.1.138,192.168.40.20,9899,1883,6,49.11422729,0,1,20,1,
192.168.1.127,192.168.40.20,43273,1883,6,59.12780762,0,1,20,1,
192.168.1.173,192.168.40.20,54917,1883,6,77.48603821,0,1,20,1,
192.168.1.141,192.168.40.20,54657,1883,6,66.99562073,0,1,20,1,
192.168.1.192,192.168.40.20,34640,1883,6,61.51199341,0,1,20,1,
192.168.1.244,192.168.40.20,2209,1883,6,47.44529724,0,1,20,1,
192.168.1.249,192.168.40.20,65432,1883,6,51.02157593,0,1,20,1,
192.168.1.103,192.168.40.20,5301,1883,6,65.56510925,0,1,20,1,
192.168.1.210,192.168.40.20,15355,1883,6,45.06111145,0,1,20,1,
192.168.1.175,192.168.40.20,3228,1883,6,35.52436829,0,1,20,1,
192.168.1.121,192.168.40.20,63416,1883,6,54.59785461,0,1,20,1,
192.168.1.223,192.168.40.20,17601,1883,6,52.21366882,0,1,20,1,
192.168.1.59,192.168.40.20,25504,1883,6,82.01599121,0,1,20,1,
192.168.1.116,192.168.40.20,20059,1883,6,68.4261322,0,1,20,1,
192.168.1.177,192.168.40.20,15764,1883,6,64.13459778,0,1,20,1,
192.168.1.81,192.168.40.20,46161,1883,6,78.6781311,0,1,20,1,
192.168.1.163,192.168.40.20,63991,1883,6,30.7559967,0,1,20,1,
192.168.1.155,192.168.40.20,65276,1883,6,85.35385132,0,1,20,1,
192.168.1.184,192.168.40.20,20772,1883,6,66.75720215,0,1,20,1,
192.168.1.234,192.168.40.20,42288,1883,6,66.28036499,0,1,20,1,
192.168.1.125,192.168.40.20,32856,1883,6,52.21366882,0,1,20,1,
192.168.1.29,192.168.40.20,64994,1883,6,46.96846008,0,1,20,1,
192.168.1.21,192.168.40.20,28396,1883,6,101.8047333,0,1,20,1,
192.168.1.238,192.168.40.20,59101,1883,6,78.20129395,0,1,20,1,
192.168.1.147,192.168.40.20,19973,1883,6,16.92771912,0,1,20,1,
192.168.1.225,192.168.40.20,40773,1883,6,61.75041199,0,1,20,1,
192.168.1.189,192.168.40.20,18011,1883,6,62.94250488,0,1,20,1,
192.168.1.186,192.168.40.20,26746,1883,6,55.78994751,0,1,20,1,
192.168.1.7,192.168.40.20,12470,1883,6,81.77757263,0,1,20,1,
192.168.1.157,192.168.40.20,24626,1883,6,63.65776062,0,1,20,1,
192.168.1.82,192.168.40.20,38837,1883,6,83.44650269,0,1,20,1,
192.168.1.201,192.168.40.20,52383,1883,6,81.77757263,0,1,20,1,
192.168.1.63,192.168.40.20,64389,1883,6,64.37301636,0,1,20,1,
192.168.1.58,192.168.40.20,42915,1883,6,74.86343384,0,1,20,1,
192.168.1.3,192.168.40.20,47812,1883,6,82.25440979,0,1,20,1,
192.168.1.136,192.168.40.20,37198,1883,6,118.7324524,0,1,20,1,
192.168.1.216,192.168.40.20,2939,1883,6,133.9912415,0,1,20,1,
192.168.1.233,192.168.40.20,26944,1883,6,147.819519,0,1,20,1,
192.168.1.152,192.168.40.20,16548,1883,6,163.3167267,0,1,20,1,
192.168.1.57,192.168.40.20,45275,1883,6,177.3834229,0,1,20,1,
192.168.1.108,192.168.40.20,31109,1883,6,191.450119,0,1,20,1,
192.168.1.221,192.168.40.20,58613,1883,6,205.2783966,0,1,20,1,
192.168.1.180,192.168.40.20,34547,1883,6,10.49041748,0,1,20,1,
192.168.1.223,192.168.40.20,28334,1883,6,25.27236938,0,1,20,1,
192.168.1.20,192.168.40.20,3338,1883,6,40.53115845,0,1,20,1,
192.168.1.102,192.168.40.20,42273,1883,6,66.51878357,0,1,20,1,
192.168.1.214,192.168.40.20,21803,1883,6,82.25440979,0,1,20,1,
192.168.1.196,192.168.40.20,55169,1883,6,97.75161743,0,1,20,1,
192.168.1.253,192.168.40.20,44839,1883,6,113.9640808,0,1,20,1,
192.168.1.39,192.168.40.20,27098,1883,6,8.106231689,0,1,20,1,
192.168.1.149,192.168.40.20,30222,1883,6,22.17292786,0,1,20,1,
192.168.1.61,192.168.40.20,62088,1883,6,35.76278687,0,1,20,1,
192.168.1.150,192.168.40.20,63007,1883,6,50.06790161,0,1,20,1,
192.168.1.244,192.168.40.20,16461,1883,6,65.08827209,0,1,20,1,
192.168.1.49,192.168.40.20,2256,1883,6,79.39338684,0,1,20,1,
192.168.1.109,192.168.40.20,28012,1883,6,57.22045898,0,1,20,1,
192.168.1.38,192.168.40.20,44903,1883,6,88.93013,0,1,20,1,
192.168.1.13,192.168.40.20,7843,1883,6,103.9505005,0,1,20,1,
192.168.1.225,192.168.40.20,65453,1883,6,118.970871,0,1,20,1,
192.168.1.171,192.168.40.20,5261,1883,6,52.21366882,0,1,20,1,
192.168.1.142,192.168.40.20,49352,1883,6,83.92333984,0,1,20,1,
192.168.1.111,192.168.40.20,31470,1883,6,10.2519989,0,1,20,1,
192.168.1.124,192.168.40.20,44203,1883,6,30.04074097,0,1,20,1,
192.168.1.143,192.168.40.20,39612,1883,6,45.29953003,0,1,20,1,
192.168.1.45,192.168.40.20,54174,1883,6,61.98883057,0,1,20,1,
192.168.1.71,192.168.40.20,32797,1883,6,76.29394531,0,1,20,1,
192.168.1.74,192.168.40.20,63785,1883,6,91.79115295,0,1,20,1,
192.168.1.38,192.168.40.20,22856,1883,6,105.8578491,0,1,20,1,
192.168.1.7,192.168.40.20,19638,1883,6,10.01358032,0,1,20,1,
192.168.1.236,192.168.40.20,17873,1883,6,26.2260437,0,1,20,1,
192.168.1.66,192.168.40.20,4696,1883,6,41.48483276,0,1,20,1,
192.168.1.198,192.168.40.20,38873,1883,6,56.02836609,0,1,20,1,
192.168.1.214,192.168.40.20,27030,1883,6,70.09506226,0,1,20,1,
192.168.1.167,192.168.40.20,1948,1883,6,83.92333984,0,1,20,1,
192.168.1.225,192.168.40.20,54877,1883,6,64.13459778,0,1,20,1,
192.168.1.72,192.168.40.20,41217,1883,6,95.12901306,0,1,20,1,
192.168.1.64,192.168.40.20,48524,1883,6,0,0,1,20,1,
192.168.1.124,192.168.40.20,37292,1883,6,0,0,1,20,1,
192.168.1.77,192.168.40.20,22833,1883,6,78.91654968,0,1,20,1,
192.168.1.155,192.168.40.20,45749,1883,6,16.68930054,0,1,20,1,
192.168.1.138,192.168.40.20,29828,1883,6,59.84306335,0,1,20,1,
192.168.1.252,192.168.40.20,21277,1883,6,0,0,1,20,1,
192.168.1.84,192.168.40.20,46170,1883,6,0,0,1,20,1,
192.168.1.49,192.168.40.20,1102,1883,6,0,0,1,20,1,
192.168.1.94,192.168.40.20,14751,1883,6,52.21366882,0,1,20,1,
192.168.1.242,192.168.40.20,25708,1883,6,50.06790161,0,1,20,1,
192.168.1.98,192.168.40.20,13276,1883,6,64.13459778,0,1,20,1,
192.168.1.240,192.168.40.20,31438,1883,6,48.16055298,0,1,20,1,
192.168.1.138,192.168.40.20,49876,1883,6,32.42492676,0,1,20,1,
192.168.1.68,192.168.40.20,3834,1883,6,69.37980652,0,1,20,1,
192.168.1.18,192.168.40.20,23541,1883,6,60.31990051,0,1,20,1,
192.168.1.210,192.168.40.20,2596,1883,6,60.08148193,0,1,20,1,
192.168.1.172,192.168.40.20,55169,1883,6,50.06790161,0,1,20,1,
192.168.1.230,192.168.40.20,54558,1883,6,54.12101746,0,1,20,1,
192.168.1.141,192.168.40.20,51168,1883,6,52.21366882,0,1,20,1,
192.168.1.82,192.168.40.20,25739,1883,6,42.67692566,0,1,20,1,
192.168.1.98,192.168.40.20,1404,1883,6,44.34585571,0,1,20,1,
192.168.1.125,192.168.40.20,245,1883,6,39.33906555,0,1,20,1,
192.168.1.230,192.168.40.20,59030,1883,6,39.81590271,0,1,20,1,
192.168.1.208,192.168.40.20,48990,1883,6,50.78315735,0,1,20,1,
192.168.1.84,192.168.40.20,22386,1883,6,53.6441803,0,1,20,1,
192.168.1.215,192.168.40.20,44100,1883,6,75.81710815,0,1,20,1,
192.168.1.18,192.168.40.20,1654,1883,6,61.51199341,0,1,20,1,
192.168.1.146,192.168.40.20,36080,1883,6,56.74362183,0,1,20,1,
192.168.1.91,192.168.40.20,59469,1883,6,85.11543274,0,1,20,1,
192.168.1.2,192.168.40.20,24234,1883,6,63.8961792,0,1,20,1,
192.168.1.150,192.168.40.20,2719,1883,6,25.98762512,0,1,20,1,
192.168.1.9,192.168.40.20,11203,1883,6,41.48483276,0,1,20,1,
192.168.1.155,192.168.40.20,184,1883,6,56.26678467,0,1,20,1,
192.168.1.22,192.168.40.20,53742,1883,6,53.88259888,0,1,20,1,
192.168.1.154,192.168.40.20,39981,1883,6,49.11422729,0,1,20,1,
192.168.1.54,192.168.40.20,43223,1883,6,73.90975952,0,1,20,1,
192.168.1.165,192.168.40.20,32100,1883,6,60.55831909,0,1,20,1,
192.168.1.105,192.168.40.20,47172,1883,6,51.25999451,0,1,20,1,
192.168.1.231,192.168.40.20,49727,1883,6,18.83506775,0,1,20,1,
192.168.1.64,192.168.40.20,3714,1883,6,58.1741333,0,1,20,1,
192.168.1.98,192.168.40.20,9487,1883,6,50.54473877,0,1,20,1,
192.168.1.86,192.168.40.20,46799,1883,6,48.39897156,0,1,20,1,
192.168.1.80,192.168.40.20,26470,1883,6,35.04753113,0,1,20,1,
192.168.1.191,192.168.40.20,19822,1883,6,70.09506226,0,1,20,1,
192.168.1.64,192.168.40.20,44949,1883,6,93.46008301,0,1,20,1,
192.168.1.251,192.168.40.20,32434,1883,6,71.52557373,0,1,20,1,
192.168.1.95,192.168.40.20,6882,1883,6,54.35943604,0,1,20,1,
192.168.1.163,192.168.40.20,53617,1883,6,40.76957703,0,1,20,1,
192.168.1.98,192.168.40.20,31745,1883,6,51.25999451,0,1,20,1,
192.168.1.0,192.168.40.20,46055,1883,6,51.49841309,0,1,20,1,
192.168.1.131,192.168.40.20,9516,1883,6,54.35943604,0,1,20,1,
192.168.1.93,192.168.40.20,11576,1883,6,38.62380981,0,1,20,1,
192.168.40.74,192.168.40.20,51423,1883,6,7461.78627,0,6,20,1,
192.168.1.51,192.168.40.20,58233,1883,6,38.14697266,0,1,20,1,
192.168.1.143,192.168.40.20,15354,1883,6,47.68371582,0,1,20,1,
